month,customer_id,cohort_index,design_partner,active,managed_spend_cents,take_rate_bps,platform_fee_cents,revenue_cents,compute_cost_cents,telemetry_cost_cents,support_cost_cents,cogs_cents
2026-07,HX-C0016,1,1,1,231980478,285,85000,6696443,1288663,322165,284265,1895093
2025-08,HX-C0017,8,0,1,7511604,285,85000,299080,62476,15619,13782,91877
2025-09,HX-C0017,8,0,1,7743759,285,85000,305697,63401,15850,13986,93237
2025-10,HX-C0017,8,0,1,7881059,285,85000,309610,63749,15937,14063,93749
2025-11,HX-C0017,8,0,1,8062256,285,85000,314774,64342,16085,14194,94621
2025-12,HX-C0017,8,0,1,8245070,285,85000,319984,64928,16232,14323,95483
2026-01,HX-C0017,8,0,1,8326557,285,85000,322306,64917,16229,14321,95467
2026-02,HX-C0017,8,0,1,8601736,285,85000,330149,66002,16500,14561,97063
2026-03,HX-C0017,8,0,1,8705599,285,85000,333109,66096,16524,14581,97201
2026-04,HX-C0017,8,0,1,8935628,285,85000,339665,66888,16722,14756,98366
2026-05,HX-C0017,8,0,1,9141469,285,85000,345531,67527,16881,14897,99305
2026-06,HX-C0017,8,0,1,9483404,285,85000,355277,68901,17225,15199,101325
2026-07,HX-C0017,8,0,1,10120077,285,85000,373422,71861,17965,15852,105678
2026-05,HX-C0018,11,0,1,13135137,285,85000,459351,89771,22442,19804,132017
2026-06,HX-C0018,11,0,1,13566199,285,85000,471636,91466,22866,20178,134510
2026-07,HX-C0018,11,0,1,13950507,285,85000,482589,92868,23217,20487,136572
2024-02,HX-C0019,2,1,1,126123741,285,85000,3679526,867720,216930,191409,1276059
2024-03,HX-C0019,2,1,1,134412550,285,85000,3915757,917570,229392,202407,1349369
2024-04,HX-C0019,2,1,1,145978232,285,85000,4245379,988459,247114,218044,1453617
2024-05,HX-C0019,2,1,1,156690743,285,85000,4550686,1052737,263184,232222,1548143
2024-06,HX-C0019,2,1,1,166956406,285,85000,4843257,1113173,278293,245554,1637020
2024-07,HX-C0019,2,1,1,180251043,285,85000,5222154,1192447,298111,263041,1753599
2024-08,HX-C0019,2,1,1,196356690,285,85000,5681165,1288760,322190,284286,1895236
2024-09,HX-C0019,2,1,1,209826635,285,85000,6065059,1366772,341693,301495,2009960
2024-10,HX-C0019,2,1,1,226643345,285,85000,6544335,1464988,366247,323160,2154395
2024-11,HX-C0019,2,1,1,241561597,285,85000,6969505,1549739,387434,341855,2279028
2024-12,HX-C0019,2,1,1,256616237,285,85000,7398562,1634075,408518,360459,2403052
2025-01,HX-C0019,2,1,1,275924672,285,85000,7948853,1743723,435930,384646,2564299
2025-02,HX-C0019,2,1,1,289354751,285,85000,8331610,1815223,453805,400419,2669447
2025-03,HX-C0019,2,1,1,312479689,285,85000,8990671,1945365,486341,429125,2860831
2025-04,HX-C0019,2,1,1,334391135,285,85000,9615147,2066102,516525,455759,3038386
2025-05,HX-C0019,2,1,1,354576597,285,85000,10190433,2174474,543618,479665,3197757
2025-06,HX-C0019,2,1,1,382587238,285,85000,10988736,2328381,582095,513614,3424090
2025-07,HX-C0019,2,1,1,421682466,285,85000,12102950,2546363,636590,561699,3744652
2025-08,HX-C0019,2,1,1,439992508,285,85000,12624786,2637267,659316,581751,3878334
2025-09,HX-C0019,2,1,1,476097219,285,85000,13653770,2831791,707947,624661,4164399
2025-10,HX-C0019,2,1,1,509057710,285,85000,14593144,3004786,751196,662822,4418804
2025-11,HX-C0019,2,1,1,538515067,285,85000,15432679,3154562,788640,695861,4639063
2025-12,HX-C0019,2,1,1,580649587,285,85000,16633513,3375139,843784,744517,4963440
2026-01,HX-C0019,2,1,1,620305330,285,85000,17763701,3577893,894473,789242,5261608
2026-02,HX-C0019,2,1,1,645852775,285,85000,18491804,3696881,924220,815489,5436590
2026-03,HX-C0019,2,1,1,681613408,285,85000,19510982,3871446,967861,853997,5693304
2026-04,HX-C0019,2,1,1,736454017,285,85000,21073939,4150048,1037512,915452,6103012
2026-05,HX-C0019,2,1,1,780538870,285,85000,22330357,4364065,1091016,962663,6417744
2026-06,HX-C0019,2,1,1,833871418,285,85000,23850335,4625438,1156359,1020318,6802115
2026-07,HX-C0019,2,1,1,891215726,285,85000,25484648,4904265,1226066,1081824,7212155
2025-11,HX-C0020,9,0,1,63459739,285,85000,1893602,387066,96766,85384,569216
2025-12,HX-C0020,9,0,1,63665576,285,85000,1899468,385424,96356,85021,566801
2026-01,HX-C0020,9,0,1,65627595,285,85000,1955386,393845,98461,86879,579185
2026-02,HX-C0020,9,0,1,67940006,285,85000,2021290,404096,101024,89139,594259
2026-03,HX-C0020,9,0,1,70642755,285,85000,2098318,416356,104089,91844,612289
2026-04,HX-C0020,9,0,1,73073884,285,85000,2167605,426861,106715,94162,627738
2026-05,HX-C0020,9,0,1,74248138,285,85000,2201071,430159,107539,94889,632587
2026-06,HX-C0020,9,0,1,77338821,285,85000,2289156,443949,110987,97931,652867
2026-07,HX-C0020,9,0,1,80540360,285,85000,2380400,458084,114521,101048,673653
2023-08,HX-C0021,0,1,1,25064429,285,85000,799336,195676,48919,43165,287760
2023-09,HX-C0021,0,1,1,26481886,285,85000,839733,204310,51077,45069,300456
2023-10,HX-C0021,0,1,1,28256828,285,85000,890319,215285,53821,47491,316597
2023-11,HX-C0021,0,1,1,30267687,285,85000,947629,227726,56931,50235,334892
2023-12,HX-C0021,0,1,1,32501414,285,85000,1011290,241512,60378,53275,355165
2024-01,HX-C0021,0,1,1,34729518,285,85000,1074791,255069,63767,56266,375102
2024-02,HX-C0021,0,1,1,37351182,285,85000,1149508,271081,67770,59798,398649
2024-03,HX-C0021,0,1,1,39773715,285,85000,1218550,285540,71385,62987,419912
2024-04,HX-C0021,0,1,1,42074975,285,85000,1284136,298987,74746,65955,439688
2024-05,HX-C0021,0,1,1,44886598,285,85000,1364268,315603,78900,69620,464123
2024-06,HX-C0021,0,1,1,47738970,285,85000,1445560,332247,83061,73291,488599
2024-07,HX-C0021,0,1,1,50494170,285,85000,1524083,348015,87003,76769,511787
2024-08,HX-C0021,0,1,1,52987156,285,85000,1595133,361852,90463,79821,532136
2024-09,HX-C0021,0,1,1,56595421,285,85000,1697969,382640,95660,84406,562706
2024-10,HX-C0021,0,1,1,61564218,285,85000,1839580,411800,102950,90839,605589
2024-11,HX-C0021,0,1,1,66101077,285,85000,1968880,437799,109449,96575,643823
2024-12,HX-C0021,0,1,1,70700409,285,85000,2099961,463805,115951,102311,682067
2025-01,HX-C0021,0,1,1,75205599,285,85000,2228359,488830,122207,107831,718868
2025-02,HX-C0021,0,1,1,79743697,285,85000,2357695,513675,128418,113312,755405
2025-03,HX-C0021,0,1,1,83601716,285,85000,2467648,533939,133484,117782,785205
2025-04,HX-C0021,0,1,1,89938262,285,85000,2648240,569053,142263,125527,836843
2025-05,HX-C0021,0,1,1,96132033,285,85000,2824762,602758,150689,132963,886410
2025-06,HX-C0021,0,1,1,103467822,285,85000,3033832,642832,160708,141802,945342
2025-07,HX-C0021,0,1,1,109743815,285,85000,3212698,675925,168981,149102,994008
2025-08,HX-C0021,0,1,1,116253629,285,85000,3398228,709875,177468,156592,1043935
2025-09,HX-C0021,0,1,1,124686445,285,85000,3638563,754637,188659,166465,1109761
2025-10,HX-C0021,0,1,1,133472159,285,85000,3888956,800751,200187,176637,1177575
2025-11,HX-C0021,0,1,1,141171507,285,85000,4108387,839787,209946,185248,1234981
2025-12,HX-C0021,0,1,1,152481783,285,85000,4430730,899047,224761,198321,1322129
2026-01,HX-C0021,0,1,1,163963007,285,85000,4757945,958326,239581,211396,1409303
2026-02,HX-C0021,0,1,1,173936749,285,85000,5042197,1008035,252008,222362,1482405
2026-03,HX-C0021,0,1,1,185897036,285,85000,5383065,1068129,267032,235617,1570778
2026-04,HX-C0021,0,1,1,202479583,285,85000,5855668,1153144,288286,254371,1695801
2026-05,HX-C0021,0,1,1,213035539,285,85000,6156512,1203179,300794,265408,1769381
2026-06,HX-C0021,0,1,1,229352601,285,85000,6621549,1284156,321039,283270,1888465
2026-07,HX-C0021,0,1,1,247851272,285,85000,7148761,1375707,343926,303466,2023099
2025-08,HX-C0022,8,0,1,10922808,285,85000,396300,82785,20696,18262,121743
2025-09,HX-C0022,8,0,1,11300520,285,85000,407064,84424,21106,18624,124154
2025-10,HX-C0022,8,0,1,11734291,285,85000,419427,86361,21590,19051,127002
2025-11,HX-C0022,8,0,1,12244674,285,85000,433973,88707,22176,19569,130452
2025-12,HX-C0022,8,0,1,12501902,285,85000,441304,89545,22386,19754,131685
2026-01,HX-C0022,8,0,1,12865732,285,85000,451673,90973,22743,20069,133785
2026-02,HX-C0022,8,0,1,12569154,285,85000,443220,88608,22152,19546,130306
2026-03,HX-C0022,8,0,1,13067359,285,85000,457419,90762,22690,20022,133474
2026-04,HX-C0022,8,0,1,13347556,285,85000,465405,91651,22912,20218,134781
2026-05,HX-C0022,8,0,1,13804496,285,85000,478428,93500,23375,20625,137500
2026-06,HX-C0022,8,0,1,14118679,285,85000,487382,94520,23630,20851,139001
2026-07,HX-C0022,8,0,1,14440676,285,85000,496559,95557,23889,21080,140526
2024-11,HX-C0023,5,0,1,9968247,285,85000,369095,82071,20517,18106,120694
2024-12,HX-C0023,5,0,1,10241851,285,85000,376892,83241,20810,18363,122414
2025-01,HX-C0023,5,0,1,10359897,285,85000,380257,83415,20853,18402,122670
2025-02,HX-C0023,5,0,1,10529492,285,85000,385090,83899,20974,18509,123382
2025-03,HX-C0023,5,0,1,10847773,285,85000,394161,85286,21321,18815,125422
2025-04,HX-C0023,5,0,1,11194194,285,85000,404034,86818,21704,19152,127674
2025-05,HX-C0023,5,0,1,11803554,285,85000,421401,89919,22479,19837,132235
2025-06,HX-C0023,5,0,1,12066591,285,85000,428897,90877,22719,20048,133644
2025-07,HX-C0023,5,0,1,12281250,285,85000,435015,91523,22880,20190,134593
2025-08,HX-C0023,5,0,1,12799867,285,85000,449796,93960,23490,20727,138177
2025-09,HX-C0023,5,0,1,12927147,285,85000,453423,94039,23509,20746,138294
2025-10,HX-C0023,5,0,1,13401159,285,85000,466933,96143,24035,21209,141387
2025-11,HX-C0023,5,0,1,13227169,285,85000,461974,94430,23607,20832,138869
2025-12,HX-C0023,5,0,1,13416626,285,85000,467373,94835,23708,20921,139464
2026-01,HX-C0023,5,0,1,14124178,285,85000,487539,98198,24549,21662,144409
2026-02,HX-C0023,5,0,1,14590258,285,85000,500822,100123,25030,22088,147241
2026-03,HX-C0023,5,0,1,15144606,285,85000,516621,102510,25627,22613,150750
2026-04,HX-C0023,5,0,1,15530687,285,85000,527624,103903,25975,22921,152799
2026-05,HX-C0023,5,0,1,15855996,285,85000,536895,104926,26231,23146,154303
2026-06,HX-C0023,5,0,1,16358407,285,85000,551214,106900,26725,23581,157206
2026-07,HX-C0023,5,0,1,16964317,285,85000,568483,109398,27349,24133,160880
2024-05,HX-C0024,3,0,1,2996199,285,85000,170391,39417,9854,8696,57967
2024-06,HX-C0024,3,0,1,3028864,285,85000,171322,39376,9844,8686,57906
2024-07,HX-C0024,3,0,1,3090847,285,85000,173089,39523,9880,8720,58123
2024-08,HX-C0024,3,0,1,3181206,285,85000,175664,39848,9962,8791,58601
2024-09,HX-C0024,3,0,1,3171364,285,85000,175383,39522,9880,8719,58121
2024-10,HX-C0024,3,0,1,3293535,285,85000,178865,40039,10009,8834,58882
2024-11,HX-C0024,3,0,1,3379317,285,85000,181310,40315,10078,8895,59288
2024-12,HX-C0024,3,0,1,3420987,285,85000,182498,40307,10076,8892,59275
2025-01,HX-C0024,3,0,1,3552300,285,85000,186240,40855,10213,9013,60081
2025-02,HX-C0024,3,0,1,3665205,285,85000,189458,41277,10319,9106,60702
2025-03,HX-C0024,3,0,1,3812446,285,85000,193654,41901,10475,9244,61620
2025-04,HX-C0024,3,0,1,3952869,285,85000,197656,42472,10618,9369,62459
2025-05,HX-C0024,3,0,1,4072594,285,85000,201068,42904,10726,9465,63095
2025-06,HX-C0024,3,0,1,4254710,285,85000,206259,43703,10925,9642,64270
2025-07,HX-C0024,3,0,1,4361119,285,85000,209291,44032,11008,9714,64754
2025-08,HX-C0024,3,0,1,4537486,285,85000,214318,44769,11192,9877,65838
2025-09,HX-C0024,3,0,1,4661231,285,85000,217845,45180,11295,9967,66442
2025-10,HX-C0024,3,0,1,4700926,285,85000,218976,45087,11271,9947,66305
2025-11,HX-C0024,3,0,1,4743967,285,85000,220203,45011,11252,9930,66193
2025-12,HX-C0024,3,0,1,4817113,285,85000,222287,45104,11276,9950,66330
2026-01,HX-C0024,3,0,1,4920992,285,85000,225248,45368,11342,10008,66718
2026-02,HX-C0024,3,0,1,5086740,285,85000,229972,45975,11493,10143,67611
2026-03,HX-C0024,3,0,1,5175689,285,85000,232507,46134,11533,10178,67845
2026-04,HX-C0024,3,0,1,5320621,285,85000,236637,46600,11650,10280,68530
2026-05,HX-C0024,3,0,1,5546922,285,85000,243087,47506,11876,10481,69863
2026-06,HX-C0024,3,0,1,5608996,285,85000,244856,47485,11871,10476,69832
2026-07,HX-C0024,3,0,1,5649555,285,85000,246012,47342,11835,10444,69621
2024-02,HX-C0025,2,1,1,27576471,285,85000,870929,205385,51346,45307,302038
2024-03,HX-C0025,2,1,1,29923273,285,85000,937813,219755,54938,48477,323170
2024-04,HX-C0025,2,1,1,32265463,285,85000,1004565,233894,58473,51596,343963
2024-05,HX-C0025,2,1,1,34974123,285,85000,1081762,250250,62562,55203,368015
2024-06,HX-C0025,2,1,1,37851359,285,85000,1163763,267478,66869,59004,393351
2024-07,HX-C0025,2,1,1,40642394,285,85000,1243308,283901,70975,62626,417502
2024-08,HX-C0025,2,1,1,44108607,285,85000,1342095,304450,76112,67160,447722
2024-09,HX-C0025,2,1,1,48054432,285,85000,1454551,327785,81946,72307,482038
2024-10,HX-C0025,2,1,1,51194262,285,85000,1544036,345641,86410,76245,508296
2024-11,HX-C0025,2,1,1,55377158,285,85000,1663249,369839,92459,81584,543882
2024-12,HX-C0025,2,1,1,59387955,285,85000,1777556,392598,98149,86603,577350
2025-01,HX-C0025,2,1,1,63686971,285,85000,1900078,416816,104204,91945,612965
2025-02,HX-C0025,2,1,1,68321971,285,85000,2032176,442754,110688,97667,651109
2025-03,HX-C0025,2,1,1,74017170,285,85000,2194489,474834,118708,104744,698286
2025-04,HX-C0025,2,1,1,79384644,285,85000,2347462,504421,126105,111271,741797
2025-05,HX-C0025,2,1,1,86470087,285,85000,2549397,544000,136000,120000,800000
2025-06,HX-C0025,2,1,1,93608982,285,85000,2752855,583296,145824,128669,857789
2025-07,HX-C0025,2,1,1,100412881,285,85000,2946767,619975,154993,136761,911729
2025-08,HX-C0025,2,1,1,110242375,285,85000,3226907,674087,168521,148697,991305
2025-09,HX-C0025,2,1,1,117370408,285,85000,3430056,711393,177848,156926,1046167
2025-10,HX-C0025,2,1,1,125452322,285,85000,3660391,753688,188422,166256,1108366
2025-11,HX-C0025,2,1,1,134086993,285,85000,3906479,798515,199628,176144,1174287
2025-12,HX-C0025,2,1,1,145277426,285,85000,4225406,857385,214346,189130,1260861
2026-01,HX-C0025,2,1,1,155306884,285,85000,4511246,908637,227159,200435,1336231
2026-02,HX-C0025,2,1,1,166549710,285,85000,4831666,965946,241486,213077,1420509
2026-03,HX-C0025,2,1,1,176045526,285,85000,5102297,1012418,253104,223328,1488850
2026-04,HX-C0025,2,1,1,189769241,285,85000,5493423,1081808,270452,238635,1590895
2026-05,HX-C0025,2,1,1,205207113,285,85000,5933402,1159576,289894,255789,1705259
2026-06,HX-C0025,2,1,1,220789505,285,85000,6377500,1236826,309206,272831,1818863
2026-07,HX-C0025,2,1,1,237198048,285,85000,6845144,1317279,329319,290577,1937175
2025-08,HX-C0026,8,0,1,19438780,235,85000,541811,113181,28295,24968,166444
2025-09,HX-C0026,8,0,1,20211332,235,85000,559966,116136,29034,25619,170789
2025-10,HX-C0026,8,0,1,20847867,235,85000,574924,118378,29594,26114,174086
2025-11,HX-C0026,8,0,1,21656117,235,85000,593918,121401,30350,26780,178531
2025-12,HX-C0026,8,0,1,22284297,235,85000,608680,123508,30877,27245,181630
2026-01,HX-C0026,8,0,1,22505820,235,85000,613886,123646,30911,27276,181833
2026-02,HX-C0026,8,0,1,22910191,235,85000,623389,124627,31156,27493,183276
2026-03,HX-C0026,8,0,1,23338972,235,85000,633465,125694,31423,27728,184845
2026-04,HX-C0026,8,0,1,24219164,235,85000,654150,128819,32204,28418,189441
2026-05,HX-C0026,8,0,1,24925942,235,85000,670759,131087,32771,28918,192776
2026-06,HX-C0026,8,0,1,25598466,235,85000,686563,133148,33287,29372,195807
2026-07,HX-C0026,8,0,1,25960291,235,85000,695066,133758,33439,29506,196703
2023-11,HX-C0027,1,1,1,104629595,235,85000,2543795,611304,152826,134847,898977
2023-12,HX-C0027,1,1,1,110297198,235,85000,2676984,639306,159826,141024,940156
2024-01,HX-C0027,1,1,1,119203457,235,85000,2886281,684972,171243,151097,1007312
2024-02,HX-C0027,1,1,1,128278195,235,85000,3099537,730944,182736,161239,1074919
2024-03,HX-C0027,1,1,1,140533253,235,85000,3387531,793793,198448,175102,1167343
2024-04,HX-C0027,1,1,1,150487079,235,85000,3621446,843188,210797,185998,1239983
2024-05,HX-C0027,1,1,1,159867521,235,85000,3841886,888766,222191,196052,1307009
2024-06,HX-C0027,1,1,1,169318748,235,85000,4063990,934067,233516,206045,1373628
2024-07,HX-C0027,1,1,1,178896628,235,85000,4289070,979382,244845,216042,1440269
2024-08,HX-C0027,1,1,1,191537434,235,85000,4586129,1040353,260088,229491,1529932
2024-09,HX-C0027,1,1,1,204301935,235,85000,4886095,1101090,275272,242889,1619251
2024-10,HX-C0027,1,1,1,220869351,235,85000,5275429,1180936,295234,260501,1736671
2024-11,HX-C0027,1,1,1,231452951,235,85000,5524144,1228348,307087,270960,1806395
2024-12,HX-C0027,1,1,1,253399092,235,85000,6039878,1333991,333497,294264,1961752
2025-01,HX-C0027,1,1,1,268518835,235,85000,6395192,1402899,350724,309465,2063088
2025-02,HX-C0027,1,1,1,282703849,235,85000,6728540,1465960,366490,323374,2155824
2025-03,HX-C0027,1,1,1,304289288,235,85000,7235798,1565652,391413,345365,2302430
2025-04,HX-C0027,1,1,1,325831813,235,85000,7742047,1663610,415902,366974,2446486
2025-05,HX-C0027,1,1,1,357977992,235,85000,8497482,1813226,453306,399977,2666509
2025-06,HX-C0027,1,1,1,378912386,235,85000,8989441,1904754,476188,420167,2801109
2025-07,HX-C0027,1,1,1,402690721,235,85000,9548231,2008870,502217,443135,2954222
2025-08,HX-C0027,1,1,1,444433146,235,85000,10529178,2199502,549875,485186,3234563
2025-09,HX-C0027,1,1,1,465816064,235,85000,11031677,2287969,571992,504700,3364661
2025-10,HX-C0027,1,1,1,500034151,235,85000,11835802,2437038,609259,537583,3583880
2025-11,HX-C0027,1,1,1,530655601,235,85000,12555406,2566425,641606,566124,3774155
2025-12,HX-C0027,1,1,1,554366978,235,85000,13112623,2660708,665177,586921,3912806
2026-01,HX-C0027,1,1,1,591476934,235,85000,13984707,2816743,704185,621342,4142270
2026-02,HX-C0027,1,1,1,622690452,235,85000,14718225,2942467,735616,649075,4327158
2026-03,HX-C0027,1,1,1,673667311,235,85000,15916181,3158151,789537,696653,4644341
2026-04,HX-C0027,1,1,1,713172352,235,85000,16844550,3317163,829290,731728,4878181
2026-05,HX-C0027,1,1,1,764859226,235,85000,18059191,3529343,882335,778533,5190211
2026-06,HX-C0027,1,1,1,815902951,235,85000,19258719,3734958,933739,823889,5492586
2026-07,HX-C0027,1,1,1,851593892,235,85000,20097456,3867554,966888,853138,5687580
2025-05,HX-C0028,7,0,1,9108039,285,85000,344579,73527,18381,16220,108128
2025-06,HX-C0028,7,0,1,9350224,285,85000,351481,74474,18618,16429,109521
2025-07,HX-C0028,7,0,1,9478681,285,85000,355142,74718,18679,16483,109880
2025-08,HX-C0028,7,0,1,9948526,285,85000,368532,76984,19246,16983,113213
2025-09,HX-C0028,7,0,1,10067750,285,85000,371930,77137,19284,17017,113438
2025-10,HX-C0028,7,0,1,10330158,285,85000,379409,78121,19530,17234,114885
2025-11,HX-C0028,7,0,1,10566355,285,85000,386141,78929,19732,17412,116073
2025-12,HX-C0028,7,0,1,10898098,285,85000,395595,80270,20067,17708,118045
2026-01,HX-C0028,7,0,1,10869976,285,85000,394794,79517,19879,17541,116937
2026-02,HX-C0028,7,0,1,11046964,285,85000,399838,79935,19983,17634,117552
2026-03,HX-C0028,7,0,1,11179218,285,85000,403607,80084,20021,17667,117772
2026-04,HX-C0028,7,0,1,11447450,285,85000,411252,80986,20246,17866,119098
2026-05,HX-C0028,7,0,1,11723163,285,85000,419110,81907,20476,18069,120452
2026-06,HX-C0028,7,0,1,11963194,285,85000,425951,82607,20651,18223,121481
2026-07,HX-C0028,7,0,1,12320369,285,85000,436130,83928,20982,18514,123424
2026-05,HX-C0029,11,0,1,23338049,285,85000,750134,146599,36649,32340,215588
2026-06,HX-C0029,11,0,1,23852085,285,85000,764784,148318,37079,32719,218116
2026-07,HX-C0029,11,0,1,24681754,285,85000,788429,151725,37931,33469,223125
2025-02,HX-C0030,6,0,1,9606313,285,85000,358779,78167,19541,17244,114952
2025-03,HX-C0030,6,0,1,9886733,285,85000,366771,79360,19840,17506,116706
2025-04,HX-C0030,6,0,1,10194039,285,85000,375530,80693,20173,17801,118667
2025-05,HX-C0030,6,0,1,10409827,285,85000,381680,81444,20361,17966,119771
2025-06,HX-C0030,6,0,1,10688269,285,85000,389615,82554,20638,18212,121404
2025-07,HX-C0030,6,0,1,11088218,285,85000,401014,84369,21092,18612,124073
2025-08,HX-C0030,6,0,1,11417312,285,85000,410393,85728,21432,18912,126072
2025-09,HX-C0030,6,0,1,11458295,285,85000,411561,85357,21339,18830,125526
2025-10,HX-C0030,6,0,1,11555955,285,85000,414344,85314,21328,18821,125463
2025-11,HX-C0030,6,0,1,11799292,285,85000,421279,86112,21528,18996,126636
2025-12,HX-C0030,6,0,1,12022516,285,85000,427641,86773,21693,19142,127608
2026-01,HX-C0030,6,0,1,12321650,285,85000,436167,87850,21962,19380,129192
2026-02,HX-C0030,6,0,1,12736087,285,85000,447978,89559,22389,19757,131705
2026-03,HX-C0030,6,0,1,13128602,285,85000,459165,91109,22777,20098,133984
2026-04,HX-C0030,6,0,1,13401117,285,85000,466931,91951,22987,20285,135223
2026-05,HX-C0030,6,0,1,13974049,285,85000,483260,94443,23610,20835,138888
2026-06,HX-C0030,6,0,1,14383932,285,85000,494942,95986,23996,21175,141157
2026-07,HX-C0030,6,0,1,14697810,285,85000,503887,96968,24242,21390,142600
2025-05,HX-C0031,7,0,1,37280439,285,85000,1147492,244855,61213,54014,360082
2025-06,HX-C0031,7,0,1,37940612,285,85000,1166307,247126,61781,54514,363421
2025-07,HX-C0031,7,0,1,38991720,285,85000,1196264,251684,62921,55519,370124
2025-08,HX-C0031,7,0,1,40316721,285,85000,1234026,257782,64445,56865,379092
2025-09,HX-C0031,7,0,1,40757845,285,85000,1246598,258544,64636,57032,380212
