invoice_id,month,entity_id,billed_subscription_cents,credit_cents,net_invoice_cents,collected_cents,live_arr_cents,booked_arr_cents,implementation_dependent,cancellable
2023-12-AG-E0007,2023-12,AG-E0007,429518,0,429518,428229,5154216,5154216,0,0
2024-01-AG-E0007,2024-01,AG-E0007,430397,0,430397,429105,5164764,5164764,0,0
2024-02-AG-E0007,2024-02,AG-E0007,431278,0,431278,429984,5175336,5175336,0,0
2024-03-AG-E0007,2024-03,AG-E0007,432160,0,432160,430863,5185920,5185920,0,0
2024-04-AG-E0007,2024-04,AG-E0007,433044,0,433044,431744,5196528,5196528,0,0
2024-05-AG-E0007,2024-05,AG-E0007,446948,0,446948,445607,5363376,5363376,0,0
2024-06-AG-E0007,2024-06,AG-E0007,447862,0,447862,446518,5374344,5374344,0,0
2024-07-AG-E0007,2024-07,AG-E0007,448778,0,448778,447431,5385336,5385336,0,0
2024-08-AG-E0007,2024-08,AG-E0007,449696,0,449696,448346,5396352,5396352,0,0
2024-09-AG-E0007,2024-09,AG-E0007,450616,0,450616,449264,5407392,5407392,0,0
2024-10-AG-E0007,2024-10,AG-E0007,451538,0,451538,450183,5418456,5418456,0,0
2024-11-AG-E0007,2024-11,AG-E0007,452462,0,452462,451104,5429544,5429544,0,0
2024-12-AG-E0007,2024-12,AG-E0007,453388,2720,450668,449315,5440656,5440656,0,0
2025-01-AG-E0007,2025-01,AG-E0007,454316,0,454316,452953,5451792,5451792,0,0
2025-02-AG-E0007,2025-02,AG-E0007,455245,0,455245,453879,5462940,5462940,0,0
2025-03-AG-E0007,2025-03,AG-E0007,456176,0,456176,454807,5474112,5474112,0,0
2025-04-AG-E0007,2025-04,AG-E0007,457109,0,457109,455737,5485308,5485308,0,0
2025-05-AG-E0007,2025-05,AG-E0007,471785,0,471785,470369,5661420,5661420,0,0
2025-06-AG-E0007,2025-06,AG-E0007,472750,0,472750,471331,5673000,5673000,0,0
2025-07-AG-E0007,2025-07,AG-E0007,473717,0,473717,472295,5684604,5684604,0,0
2025-08-AG-E0007,2025-08,AG-E0007,474686,0,474686,473261,5696232,5696232,0,0
2025-09-AG-E0007,2025-09,AG-E0007,475657,0,475657,474230,5707884,5707884,0,0
2025-10-AG-E0007,2025-10,AG-E0007,476630,0,476630,475200,5719560,5719560,0,0
2025-11-AG-E0007,2025-11,AG-E0007,477605,0,477605,476172,5731260,5731260,0,0
2025-12-AG-E0007,2025-12,AG-E0007,478582,0,478582,477146,5742984,5742984,0,0
2026-01-AG-E0007,2026-01,AG-E0007,479561,0,479561,478122,5754732,5754732,0,0
2026-02-AG-E0007,2026-02,AG-E0007,480542,0,480542,479100,5766504,5766504,0,0
2026-03-AG-E0007,2026-03,AG-E0007,481525,0,481525,480080,5778300,5778300,0,0
2026-04-AG-E0007,2026-04,AG-E0007,482510,0,482510,481062,5790120,5790120,0,0
2026-05-AG-E0007,2026-05,AG-E0007,498002,0,498002,496507,5976024,5976024,0,0
2026-06-AG-E0007,2026-06,AG-E0007,499021,0,499021,497523,5988252,5988252,0,0
2026-07-AG-E0007,2026-07,AG-E0007,500042,0,500042,498541,6000504,6000504,0,0
2022-02-AG-E0008,2022-02,AG-E0008,192070,0,192070,191493,2304840,2304840,0,0
2022-03-AG-E0008,2022-03,AG-E0008,192428,0,192428,191850,2309136,2309136,0,0
2022-04-AG-E0008,2022-04,AG-E0008,192787,0,192787,192208,2313444,2313444,0,0
2022-05-AG-E0008,2022-05,AG-E0008,193147,0,193147,192567,2317764,2317764,0,0
2022-06-AG-E0008,2022-06,AG-E0008,193507,0,193507,192926,2322084,2322084,0,0
2022-07-AG-E0008,2022-07,AG-E0008,193868,0,193868,193286,2326416,2326416,0,0
2022-08-AG-E0008,2022-08,AG-E0008,194230,0,194230,193647,2330760,2330760,0,0
2022-09-AG-E0008,2022-09,AG-E0008,194592,0,194592,194008,2335104,2335104,0,0
2022-10-AG-E0008,2022-10,AG-E0008,194955,0,194955,194370,2339460,2339460,0,0
2022-11-AG-E0008,2022-11,AG-E0008,195319,0,195319,194733,2343828,2343828,0,0
2022-12-AG-E0008,2022-12,AG-E0008,195684,1174,194510,193926,2348208,2348208,0,0
2023-01-AG-E0008,2023-01,AG-E0008,196049,0,196049,195460,2352588,2352588,0,0
2023-02-AG-E0008,2023-02,AG-E0008,202307,0,202307,201700,2427684,2427684,0,0
2023-03-AG-E0008,2023-03,AG-E0008,202685,0,202685,202076,2432220,2432220,0,0
2023-04-AG-E0008,2023-04,AG-E0008,203063,0,203063,202453,2436756,2436756,0,0
2023-05-AG-E0008,2023-05,AG-E0008,203442,0,203442,202831,2441304,2441304,0,0
2023-06-AG-E0008,2023-06,AG-E0008,203822,0,203822,203210,2445864,2445864,0,0
2023-07-AG-E0008,2023-07,AG-E0008,204202,0,204202,203589,2450424,2450424,0,0
2023-08-AG-E0008,2023-08,AG-E0008,204583,0,204583,203969,2454996,2454996,0,0
2023-09-AG-E0008,2023-09,AG-E0008,204965,0,204965,204350,2459580,2459580,0,0
2023-10-AG-E0008,2023-10,AG-E0008,205348,0,205348,204731,2464176,2464176,0,0
2023-11-AG-E0008,2023-11,AG-E0008,205731,0,205731,205113,2468772,2468772,0,0
2023-12-AG-E0008,2023-12,AG-E0008,206115,0,206115,205496,2473380,2473380,0,0
2024-01-AG-E0008,2024-01,AG-E0008,206500,0,206500,205880,2478000,2478000,0,0
2024-02-AG-E0008,2024-02,AG-E0008,213092,0,213092,212452,2557104,2557104,0,0
2024-03-AG-E0008,2024-03,AG-E0008,213490,0,213490,212849,2561880,2561880,0,0
2024-04-AG-E0008,2024-04,AG-E0008,213888,0,213888,213246,2566656,2566656,0,0
2024-05-AG-E0008,2024-05,AG-E0008,214287,0,214287,213644,2571444,2571444,0,0
2024-06-AG-E0008,2024-06,AG-E0008,214687,0,214687,214042,2576244,2576244,0,0
2024-07-AG-E0008,2024-07,AG-E0008,215088,0,215088,214442,2581056,2581056,0,0
2024-08-AG-E0008,2024-08,AG-E0008,215489,0,215489,214842,2585868,2585868,0,0
2024-09-AG-E0008,2024-09,AG-E0008,215891,0,215891,215243,2590692,2590692,0,0
2024-10-AG-E0008,2024-10,AG-E0008,216294,0,216294,215645,2595528,2595528,0,0
2024-11-AG-E0008,2024-11,AG-E0008,216698,1300,215398,214751,2600376,2600376,0,0
2024-12-AG-E0008,2024-12,AG-E0008,217102,0,217102,216450,2605224,2605224,0,0
2025-01-AG-E0008,2025-01,AG-E0008,217507,0,217507,216854,2610084,2610084,0,0
2025-02-AG-E0008,2025-02,AG-E0008,224450,0,224450,223776,2693400,2693400,0,0
2025-03-AG-E0008,2025-03,AG-E0008,224869,0,224869,224194,2698428,2698428,0,0
2025-04-AG-E0008,2025-04,AG-E0008,225289,0,225289,224613,2703468,2703468,0,0
2025-05-AG-E0008,2025-05,AG-E0008,225709,0,225709,225031,2708508,2708508,0,0
2025-06-AG-E0008,2025-06,AG-E0008,226130,0,226130,225451,2713560,2713560,0,0
2025-07-AG-E0008,2025-07,AG-E0008,226552,0,226552,225872,2718624,2718624,0,0
2025-08-AG-E0008,2025-08,AG-E0008,226975,0,226975,226294,2723700,2723700,0,0
2025-09-AG-E0008,2025-09,AG-E0008,227399,0,227399,226716,2728788,2728788,0,0
2025-10-AG-E0008,2025-10,AG-E0008,227823,0,227823,227139,2733876,2733876,0,0
2025-11-AG-E0008,2025-11,AG-E0008,228248,0,228248,227563,2738976,2738976,0,0
2025-12-AG-E0008,2025-12,AG-E0008,228674,0,228674,227987,2744088,2744088,0,0
2026-01-AG-E0008,2026-01,AG-E0008,229101,0,229101,228413,2749212,2749212,0,0
2026-02-AG-E0008,2026-02,AG-E0008,236414,0,236414,235704,2836968,2836968,0,0
2026-03-AG-E0008,2026-03,AG-E0008,236855,0,236855,236144,2842260,2842260,0,0
2026-04-AG-E0008,2026-04,AG-E0008,237297,0,237297,236585,2847564,2847564,0,0
2026-05-AG-E0008,2026-05,AG-E0008,237740,0,237740,237026,2852880,2852880,0,0
2026-06-AG-E0008,2026-06,AG-E0008,238184,0,238184,237469,2858208,2858208,0,0
2026-07-AG-E0008,2026-07,AG-E0008,238629,0,238629,237913,2863548,2863548,0,0
2023-07-AG-E0009,2023-07,AG-E0009,343026,0,343026,341996,4116312,4116312,0,0
2023-08-AG-E0009,2023-08,AG-E0009,343643,0,343643,342612,4123716,4123716,0,0
2023-09-AG-E0009,2023-09,AG-E0009,344262,0,344262,343229,4131144,4131144,0,0
2023-10-AG-E0009,2023-10,AG-E0009,344882,0,344882,343847,4138584,4138584,0,0
2023-11-AG-E0009,2023-11,AG-E0009,345503,0,345503,344466,4146036,4146036,0,0
2023-12-AG-E0009,2023-12,AG-E0009,346125,0,346125,345086,4153500,4153500,0,0
2024-01-AG-E0009,2024-01,AG-E0009,346748,0,346748,345707,4160976,4160976,0,0
2024-02-AG-E0009,2024-02,AG-E0009,347372,0,347372,346329,4168464,4168464,0,0
2024-03-AG-E0009,2024-03,AG-E0009,347997,0,347997,346953,4175964,4175964,0,0
2024-04-AG-E0009,2024-04,AG-E0009,348623,0,348623,347577,4183476,4183476,0,0
2024-05-AG-E0009,2024-05,AG-E0009,349251,0,349251,348203,4191012,4191012,0,0
2024-06-AG-E0009,2024-06,AG-E0009,349880,0,349880,348830,4198560,4198560,0,0
2024-07-AG-E0009,2024-07,AG-E0009,361025,0,361025,359941,4332300,4332300,0,0
2024-08-AG-E0009,2024-08,AG-E0009,361675,0,361675,360589,4340100,4340100,0,0
2024-09-AG-E0009,2024-09,AG-E0009,362326,0,362326,361239,4347912,4347912,0,0
2024-10-AG-E0009,2024-10,AG-E0009,362978,2177,360801,359718,4355736,4355736,0,0
2024-11-AG-E0009,2024-11,AG-E0009,363631,0,363631,362540,4363572,4363572,0,0
2024-12-AG-E0009,2024-12,AG-E0009,364286,0,364286,363193,4371432,4371432,0,0
2025-01-AG-E0009,2025-01,AG-E0009,364942,0,364942,363847,4379304,4379304,0,0
2025-02-AG-E0009,2025-02,AG-E0009,365599,0,365599,364502,4387188,4387188,0,0
2025-03-AG-E0009,2025-03,AG-E0009,366257,0,366257,365158,4395084,4395084,0,0
2025-04-AG-E0009,2025-04,AG-E0009,366916,0,366916,365815,4402992,4402992,0,0
2025-05-AG-E0009,2025-05,AG-E0009,367576,0,367576,366473,4410912,4410912,0,0
2025-06-AG-E0009,2025-06,AG-E0009,368238,0,368238,367133,4418856,4418856,0,0
2025-07-AG-E0009,2025-07,AG-E0009,379968,0,379968,378828,4559616,4559616,0,0
2025-08-AG-E0009,2025-08,AG-E0009,380652,0,380652,379510,4567824,4567824,0,0
2025-09-AG-E0009,2025-09,AG-E0009,381337,0,381337,380192,4576044,4576044,0,0
2025-10-AG-E0009,2025-10,AG-E0009,382023,0,382023,380876,4584276,4584276,0,0
2025-11-AG-E0009,2025-11,AG-E0009,382711,0,382711,381562,4592532,4592532,0,0
2025-12-AG-E0009,2025-12,AG-E0009,383400,0,383400,382249,4600800,4600800,0,0
2026-01-AG-E0009,2026-01,AG-E0009,384090,0,384090,382937,4609080,4609080,0,0
2026-02-AG-E0009,2026-02,AG-E0009,384781,0,384781,383626,4617372,4617372,0,0
2026-03-AG-E0009,2026-03,AG-E0009,385474,0,385474,384317,4625688,4625688,0,0
2026-04-AG-E0009,2026-04,AG-E0009,386168,0,386168,385009,4634016,4634016,0,0
2026-05-AG-E0009,2026-05,AG-E0009,386863,0,386863,385702,4642356,4642356,0,0
2026-06-AG-E0009,2026-06,AG-E0009,387559,0,387559,386396,4650708,4650708,0,0
2026-07-AG-E0009,2026-07,AG-E0009,399904,0,399904,398704,4798848,4798848,0,0
2023-07-AG-E0010,2023-07,AG-E0010,441310,0,441310,439986,5295720,5295720,0,0
2023-08-AG-E0010,2023-08,AG-E0010,442104,0,442104,440777,5305248,5305248,0,0
2023-09-AG-E0010,2023-09,AG-E0010,442900,0,442900,441571,5314800,5314800,0,0
2023-10-AG-E0010,2023-10,AG-E0010,443697,0,443697,442365,5324364,5324364,0,0
2023-11-AG-E0010,2023-11,AG-E0010,444496,0,444496,443162,5333952,5333952,0,0
2023-12-AG-E0010,2023-12,AG-E0010,445296,0,445296,443960,5343552,5343552,0,0
2024-01-AG-E0010,2024-01,AG-E0010,446098,0,446098,444759,5353176,5353176,0,0
2024-02-AG-E0010,2024-02,AG-E0010,446901,0,446901,445560,5362812,5362812,0,0
2024-03-AG-E0010,2024-03,AG-E0010,447705,0,447705,446361,5372460,5372460,0,0
2024-04-AG-E0010,2024-04,AG-E0010,448511,0,448511,447165,5382132,5382132,0,0
2024-05-AG-E0010,2024-05,AG-E0010,449318,0,449318,447970,5391816,5391816,0,0
2024-06-AG-E0010,2024-06,AG-E0010,450127,0,450127,448776,5401524,5401524,0,0
2024-07-AG-E0010,2024-07,AG-E0010,464465,0,464465,463071,5573580,5573580,0,0
2024-08-AG-E0010,2024-08,AG-E0010,465301,0,465301,463905,5583612,5583612,0,0
2024-09-AG-E0010,2024-09,AG-E0010,466139,2796,463343,461952,5593668,5593668,0,0
2024-10-AG-E0010,2024-10,AG-E0010,466978,0,466978,465577,5603736,5603736,0,0
2024-11-AG-E0010,2024-11,AG-E0010,467819,0,467819,466415,5613828,5613828,0,0
2024-12-AG-E0010,2024-12,AG-E0010,468661,0,468661,467255,5623932,5623932,0,0
2025-01-AG-E0010,2025-01,AG-E0010,469505,0,469505,468096,5634060,5634060,0,0
2025-02-AG-E0010,2025-02,AG-E0010,470350,0,470350,468938,5644200,5644200,0,0
2025-03-AG-E0010,2025-03,AG-E0010,471197,0,471197,469783,5654364,5654364,0,0
2025-04-AG-E0010,2025-04,AG-E0010,472045,0,472045,470628,5664540,5664540,0,0
2025-05-AG-E0010,2025-05,AG-E0010,472895,0,472895,471476,5674740,5674740,0,0
2025-06-AG-E0010,2025-06,AG-E0010,473746,0,473746,472324,5684952,5684952,0,0
2025-07-AG-E0010,2025-07,AG-E0010,488837,0,488837,487370,5866044,5866044,0,0
2025-08-AG-E0010,2025-08,AG-E0010,489717,0,489717,488247,5876604,5876604,0,0
2025-09-AG-E0010,2025-09,AG-E0010,490598,0,490598,489126,5887176,5887176,0,0
2025-10-AG-E0010,2025-10,AG-E0010,491481,0,491481,490006,5897772,5897772,0,0
2025-11-AG-E0010,2025-11,AG-E0010,492366,0,492366,490888,5908392,5908392,0,0
2025-12-AG-E0010,2025-12,AG-E0010,493252,0,493252,491772,5919024,5919024,0,0
2026-01-AG-E0010,2026-01,AG-E0010,494140,0,494140,492657,5929680,5929680,0,0
2026-02-AG-E0010,2026-02,AG-E0010,495029,0,495029,493543,5940348,5940348,0,0
2026-03-AG-E0010,2026-03,AG-E0010,495920,0,495920,494432,5951040,5951040,0,0
2026-04-AG-E0010,2026-04,AG-E0010,496813,0,496813,495322,5961756,5961756,0,0
2026-05-AG-E0010,2026-05,AG-E0010,497707,0,497707,496213,5972484,5972484,0,0
2026-06-AG-E0010,2026-06,AG-E0010,498603,0,498603,497107,5983236,5983236,0,0
2026-07-AG-E0010,2026-07,AG-E0010,514485,0,514485,512941,6173820,6173820,0,0
2021-10-AG-E0011,2021-10,AG-E0011,242870,0,242870,242141,2914440,2914440,0,0
2021-11-AG-E0011,2021-11,AG-E0011,243307,0,243307,242577,2919684,2919684,0,0
2021-12-AG-E0011,2021-12,AG-E0011,243745,0,243745,243013,2924940,2924940,0,0
2022-01-AG-E0011,2022-01,AG-E0011,244184,0,244184,243451,2930208,2930208,0,0
2022-02-AG-E0011,2022-02,AG-E0011,244624,0,244624,243890,2935488,2935488,0,0
2022-03-AG-E0011,2022-03,AG-E0011,245064,0,245064,244328,2940768,2940768,0,0
2022-04-AG-E0011,2022-04,AG-E0011,245505,0,245505,244768,2946060,2946060,0,0
2022-05-AG-E0011,2022-05,AG-E0011,245947,0,245947,245209,2951364,2951364,0,0
2022-06-AG-E0011,2022-06,AG-E0011,246390,0,246390,245650,2956680,2956680,0,0
2022-07-AG-E0011,2022-07,AG-E0011,246834,0,246834,246093,2962008,2962008,0,0
2022-08-AG-E0011,2022-08,AG-E0011,247278,0,247278,246536,2967336,2967336,0,0
2022-09-AG-E0011,2022-09,AG-E0011,247723,1486,246237,245498,2972676,2972676,0,0
2022-10-AG-E0011,2022-10,AG-E0011,255614,0,255614,254847,3067368,3067368,0,0
2022-11-AG-E0011,2022-11,AG-E0011,256074,0,256074,255305,3072888,3072888,0,0
2022-12-AG-E0011,2022-12,AG-E0011,256535,0,256535,255765,3078420,3078420,0,0
2023-01-AG-E0011,2023-01,AG-E0011,256997,0,256997,256226,3083964,3083964,0,0
2023-02-AG-E0011,2023-02,AG-E0011,257460,0,257460,256687,3089520,3089520,0,0
2023-03-AG-E0011,2023-03,AG-E0011,257923,0,257923,257149,3095076,3095076,0,0
2023-04-AG-E0011,2023-04,AG-E0011,258387,0,258387,257611,3100644,3100644,0,0
2023-05-AG-E0011,2023-05,AG-E0011,258852,0,258852,258075,3106224,3106224,0,0
2023-06-AG-E0011,2023-06,AG-E0011,259318,0,259318,258540,3111816,3111816,0,0
2023-07-AG-E0011,2023-07,AG-E0011,259785,0,259785,259005,3117420,3117420,0,0
2023-08-AG-E0011,2023-08,AG-E0011,260253,0,260253,259472,3123036,3123036,0,0
2023-09-AG-E0011,2023-09,AG-E0011,260721,0,260721,259938,3128652,3128652,0,0
2023-10-AG-E0011,2023-10,AG-E0011,269026,0,269026,268218,3228312,3228312,0,0
2023-11-AG-E0011,2023-11,AG-E0011,269510,0,269510,268701,3234120,3234120,0,0
2023-12-AG-E0011,2023-12,AG-E0011,269995,0,269995,269185,3239940,3239940,0,0
2024-01-AG-E0011,2024-01,AG-E0011,270481,0,270481,269669,3245772,3245772,0,0
2024-02-AG-E0011,2024-02,AG-E0011,270968,0,270968,270155,3251616,3251616,0,0
2024-03-AG-E0011,2024-03,AG-E0011,271456,0,271456,270641,3257472,3257472,0,0
2024-04-AG-E0011,2024-04,AG-E0011,271945,0,271945,271129,3263340,3263340,0,0
2024-05-AG-E0011,2024-05,AG-E0011,272435,0,272435,271617,3269220,3269220,0,0
2024-06-AG-E0011,2024-06,AG-E0011,272925,0,272925,272106,3275100,3275100,0,0
2024-07-AG-E0011,2024-07,AG-E0011,273416,0,273416,272595,3280992,3280992,0,0
2024-08-AG-E0011,2024-08,AG-E0011,273908,1643,272265,271448,3286896,3286896,0,0
2024-09-AG-E0011,2024-09,AG-E0011,274401,0,274401,273577,3292812,3292812,0,0
2024-10-AG-E0011,2024-10,AG-E0011,283142,0,283142,282292,3397704,3397704,0,0
2024-11-AG-E0011,2024-11,AG-E0011,283652,0,283652,282801,3403824,3403824,0,0
2024-12-AG-E0011,2024-12,AG-E0011,284163,0,284163,283310,3409956,3409956,0,0
2025-01-AG-E0011,2025-01,AG-E0011,284674,0,284674,283819,3416088,3416088,0,0
2025-02-AG-E0011,2025-02,AG-E0011,285186,0,285186,284330,3422232,3422232,0,0
2025-03-AG-E0011,2025-03,AG-E0011,285699,0,285699,284841,3428388,3428388,0,0
2025-04-AG-E0011,2025-04,AG-E0011,286213,0,286213,285354,3434556,3434556,0,0
2025-05-AG-E0011,2025-05,AG-E0011,286728,0,286728,285867,3440736,3440736,0,0
2025-06-AG-E0011,2025-06,AG-E0011,287244,0,287244,286382,3446928,3446928,0,0
2025-07-AG-E0011,2025-07,AG-E0011,287761,0,287761,286897,3453132,3453132,0,0
2025-08-AG-E0011,2025-08,AG-E0011,288279,0,288279,287414,3459348,3459348,0,0
2025-09-AG-E0011,2025-09,AG-E0011,288798,0,288798,287931,3465576,3465576,0,0
2025-10-AG-E0011,2025-10,AG-E0011,297997,0,297997,297103,3575964,3575964,0,0
2025-11-AG-E0011,2025-11,AG-E0011,298533,0,298533,297637,3582396,3582396,0,0
2025-12-AG-E0011,2025-12,AG-E0011,299070,0,299070,298172,3588840,3588840,0,0
2026-01-AG-E0011,2026-01,AG-E0011,299608,0,299608,298709,3595296,3595296,0,0
2026-02-AG-E0011,2026-02,AG-E0011,300147,0,300147,299246,3601764,3601764,0,0
2026-03-AG-E0011,2026-03,AG-E0011,300687,0,300687,299784,3608244,3608244,0,0
2026-04-AG-E0011,2026-04,AG-E0011,301228,0,301228,300324,3614736,3614736,0,0
2026-05-AG-E0011,2026-05,AG-E0011,301770,0,301770,300864,3621240,3621240,0,0
2026-06-AG-E0011,2026-06,AG-E0011,302313,0,302313,301406,3627756,3627756,0,0
2026-07-AG-E0011,2026-07,AG-E0011,302857,1817,301040,300136,3634284,3634284,0,0
2022-12-AG-E0012,2022-12,AG-E0012,411533,0,411533,410298,4938396,4938396,0,0
2023-01-AG-E0012,2023-01,AG-E0012,412285,0,412285,411048,4947420,4947420,0,0
2023-02-AG-E0012,2023-02,AG-E0012,413038,0,413038,411798,4956456,4956456,0,0
2023-03-AG-E0012,2023-03,AG-E0012,413793,0,413793,412551,4965516,4965516,0,0
2023-04-AG-E0012,2023-04,AG-E0012,414549,0,414549,413305,4974588,4974588,0,0
2023-05-AG-E0012,2023-05,AG-E0012,415306,0,415306,414060,4983672,4983672,0,0
2023-06-AG-E0012,2023-06,AG-E0012,416065,0,416065,414816,4992780,4992780,0,0
2023-07-AG-E0012,2023-07,AG-E0012,416825,0,416825,415574,5001900,5001900,0,0
2023-08-AG-E0012,2023-08,AG-E0012,417587,0,417587,416334,5011044,5011044,0,0
2023-09-AG-E0012,2023-09,AG-E0012,418350,0,418350,417094,5020200,5020200,0,0
2023-10-AG-E0012,2023-10,AG-E0012,419114,0,419114,417856,5029368,5029368,0,0
2023-11-AG-E0012,2023-11,AG-E0012,419880,0,419880,418620,5038560,5038560,0,0
2023-12-AG-E0012,2023-12,AG-E0012,433267,0,433267,431967,5199204,5199204,0,0
2024-01-AG-E0012,2024-01,AG-E0012,434059,0,434059,432756,5208708,5208708,0,0
2024-02-AG-E0012,2024-02,AG-E0012,434852,0,434852,433547,5218224,5218224,0,0
2024-03-AG-E0012,2024-03,AG-E0012,435647,0,435647,434340,5227764,5227764,0,0
2024-04-AG-E0012,2024-04,AG-E0012,436443,0,436443,435133,5237316,5237316,0,0
2024-05-AG-E0012,2024-05,AG-E0012,437240,0,437240,435928,5246880,5246880,0,0
2024-06-AG-E0012,2024-06,AG-E0012,438039,0,438039,436724,5256468,5256468,0,0
2024-07-AG-E0012,2024-07,AG-E0012,438839,2633,436206,434897,5266068,5266068,0,0
2024-08-AG-E0012,2024-08,AG-E0012,439641,0,439641,438322,5275692,5275692,0,0
2024-09-AG-E0012,2024-09,AG-E0012,440444,0,440444,439122,5285328,5285328,0,0
2024-10-AG-E0012,2024-10,AG-E0012,441249,0,441249,439925,5294988,5294988,0,0
2024-11-AG-E0012,2024-11,AG-E0012,442055,0,442055,440728,5304660,5304660,0,0
2024-12-AG-E0012,2024-12,AG-E0012,456149,0,456149,454780,5473788,5473788,0,0
2025-01-AG-E0012,2025-01,AG-E0012,456982,0,456982,455611,5483784,5483784,0,0
2025-02-AG-E0012,2025-02,AG-E0012,457817,0,457817,456443,5493804,5493804,0,0
2025-03-AG-E0012,2025-03,AG-E0012,458654,0,458654,457278,5503848,5503848,0,0
2025-04-AG-E0012,2025-04,AG-E0012,459492,0,459492,458113,5513904,5513904,0,0
2025-05-AG-E0012,2025-05,AG-E0012,460332,0,460332,458951,5523984,5523984,0,0
2025-06-AG-E0012,2025-06,AG-E0012,461173,0,461173,459789,5534076,5534076,0,0
2025-07-AG-E0012,2025-07,AG-E0012,462016,0,462016,460629,5544192,5544192,0,0
2025-08-AG-E0012,2025-08,AG-E0012,462860,0,462860,461471,5554320,5554320,0,0
2025-09-AG-E0012,2025-09,AG-E0012,463706,0,463706,462314,5564472,5564472,0,0
2025-10-AG-E0012,2025-10,AG-E0012,464553,0,464553,463159,5574636,5574636,0,0
2025-11-AG-E0012,2025-11,AG-E0012,465402,0,465402,464005,5584824,5584824,0,0
2025-12-AG-E0012,2025-12,AG-E0012,480240,0,480240,478799,5762880,5762880,0,0
2026-01-AG-E0012,2026-01,AG-E0012,481117,0,481117,479673,5773404,5773404,0,0
2026-02-AG-E0012,2026-02,AG-E0012,481996,0,481996,480550,5783952,5783952,0,0
2026-03-AG-E0012,2026-03,AG-E0012,482877,0,482877,481428,5794524,5794524,0,0
2026-04-AG-E0012,2026-04,AG-E0012,483759,0,483759,482307,5805108,5805108,0,0
2026-05-AG-E0012,2026-05,AG-E0012,484643,0,484643,483189,5815716,5815716,0,0
2026-06-AG-E0012,2026-06,AG-E0012,485529,2913,482616,481168,5826348,5826348,0,0
2026-07-AG-E0012,2026-07,AG-E0012,486416,0,486416,484956,5836992,5836992,0,0
2023-08-AG-E0013,2023-08,AG-E0013,221716,0,221716,221050,2660592,2660592,0,0
2023-09-AG-E0013,2023-09,AG-E0013,222251,0,222251,221584,2667012,2667012,0,0
2023-10-AG-E0013,2023-10,AG-E0013,222787,0,222787,222118,2673444,2673444,0,0
2023-11-AG-E0013,2023-11,AG-E0013,223324,0,223324,222654,2679888,2679888,0,0
2023-12-AG-E0013,2023-12,AG-E0013,223863,0,223863,223191,2686356,2686356,0,0
2024-01-AG-E0013,2024-01,AG-E0013,224403,0,224403,223729,2692836,2692836,0,0
2024-02-AG-E0013,2024-02,AG-E0013,224944,0,224944,224269,2699328,2699328,0,0
2024-03-AG-E0013,2024-03,AG-E0013,225486,0,225486,224809,2705832,2705832,0,0
2024-04-AG-E0013,2024-04,AG-E0013,226030,0,226030,225351,2712360,2712360,0,0
2024-05-AG-E0013,2024-05,AG-E0013,226575,0,226575,225895,2718900,2718900,0,0
2024-06-AG-E0013,2024-06,AG-E0013,227121,1362,225759,225081,2725452,2725452,0,0
2024-07-AG-E0013,2024-07,AG-E0013,227669,0,227669,226985,2732028,2732028,0,0
2024-08-AG-E0013,2024-08,AG-E0013,235065,0,235065,234359,2820780,2820780,0,0
2024-09-AG-E0013,2024-09,AG-E0013,235632,0,235632,234925,2827584,2827584,0,0
2024-10-AG-E0013,2024-10,AG-E0013,236200,0,236200,235491,2834400,2834400,0,0
2024-11-AG-E0013,2024-11,AG-E0013,236770,0,236770,236059,2841240,2841240,0,0
2024-12-AG-E0013,2024-12,AG-E0013,237341,0,237341,236628,2848092,2848092,0,0
2025-01-AG-E0013,2025-01,AG-E0013,237913,0,237913,237199,2854956,2854956,0,0
2025-02-AG-E0013,2025-02,AG-E0013,238487,0,238487,237771,2861844,2861844,0,0
2025-03-AG-E0013,2025-03,AG-E0013,239062,0,239062,238344,2868744,2868744,0,0
2025-04-AG-E0013,2025-04,AG-E0013,239638,0,239638,238919,2875656,2875656,0,0
2025-05-AG-E0013,2025-05,AG-E0013,240216,0,240216,239495,2882592,2882592,0,0
2025-06-AG-E0013,2025-06,AG-E0013,240795,0,240795,240072,2889540,2889540,0,0
2025-07-AG-E0013,2025-07,AG-E0013,241376,0,241376,240651,2896512,2896512,0,0
2025-08-AG-E0013,2025-08,AG-E0013,249217,0,249217,248469,2990604,2990604,0,0
