month,entity_id,parent_id,segment,active,mrr_cents,usage_units,support_tickets,credit_cents
2024-03,AG-E0009,AG-P121,Public sector,1,347997,158,2,0
2024-04,AG-E0009,AG-P121,Public sector,1,348623,146,3,0
2024-05,AG-E0009,AG-P121,Public sector,1,349251,162,2,0
2024-06,AG-E0009,AG-P121,Public sector,1,349880,148,3,0
2024-07,AG-E0009,AG-P121,Public sector,1,361025,161,2,0
2024-08,AG-E0009,AG-P121,Public sector,1,361675,165,5,0
2024-09,AG-E0009,AG-P121,Public sector,1,362326,163,3,0
2024-10,AG-E0009,AG-P121,Public sector,1,362978,156,3,2177
2024-11,AG-E0009,AG-P121,Public sector,1,363631,171,3,0
2024-12,AG-E0009,AG-P121,Public sector,1,364286,158,1,0
2025-01,AG-E0009,AG-P121,Public sector,1,364942,164,1,0
2025-02,AG-E0009,AG-P121,Public sector,1,365599,159,3,0
2025-03,AG-E0009,AG-P121,Public sector,1,366257,169,4,0
2025-04,AG-E0009,AG-P121,Public sector,1,366916,167,2,0
2025-05,AG-E0009,AG-P121,Public sector,1,367576,164,4,0
2025-06,AG-E0009,AG-P121,Public sector,1,368238,169,2,0
2025-07,AG-E0009,AG-P121,Public sector,1,379968,176,3,0
2025-08,AG-E0009,AG-P121,Public sector,1,380652,163,1,0
2025-09,AG-E0009,AG-P121,Public sector,1,381337,169,4,0
2025-10,AG-E0009,AG-P121,Public sector,1,382023,181,2,0
2025-11,AG-E0009,AG-P121,Public sector,1,382711,179,3,0
2025-12,AG-E0009,AG-P121,Public sector,1,383400,168,1,0
2026-01,AG-E0009,AG-P121,Public sector,1,384090,159,2,0
2026-02,AG-E0009,AG-P121,Public sector,1,384781,167,5,0
2026-03,AG-E0009,AG-P121,Public sector,1,385474,183,2,0
2026-04,AG-E0009,AG-P121,Public sector,1,386168,169,2,0
2026-05,AG-E0009,AG-P121,Public sector,1,386863,174,3,0
2026-06,AG-E0009,AG-P121,Public sector,1,387559,182,4,0
2026-07,AG-E0009,AG-P121,Public sector,1,399904,180,0,0
2023-07,AG-E0010,AG-P210,Mid-market,1,441310,183,6,0
2023-08,AG-E0010,AG-P210,Mid-market,1,442104,198,3,0
2023-09,AG-E0010,AG-P210,Mid-market,1,442900,207,5,0
2023-10,AG-E0010,AG-P210,Mid-market,1,443697,199,5,0
2023-11,AG-E0010,AG-P210,Mid-market,1,444496,191,1,0
2023-12,AG-E0010,AG-P210,Mid-market,1,445296,205,2,0
2024-01,AG-E0010,AG-P210,Mid-market,1,446098,200,2,0
2024-02,AG-E0010,AG-P210,Mid-market,1,446901,206,3,0
2024-03,AG-E0010,AG-P210,Mid-market,1,447705,208,3,0
2024-04,AG-E0010,AG-P210,Mid-market,1,448511,202,4,0
2024-05,AG-E0010,AG-P210,Mid-market,1,449318,200,3,0
2024-06,AG-E0010,AG-P210,Mid-market,1,450127,208,1,0
2024-07,AG-E0010,AG-P210,Mid-market,1,464465,211,0,0
2024-08,AG-E0010,AG-P210,Mid-market,1,465301,213,2,0
2024-09,AG-E0010,AG-P210,Mid-market,1,466139,205,1,2796
2024-10,AG-E0010,AG-P210,Mid-market,1,466978,213,3,0
2024-11,AG-E0010,AG-P210,Mid-market,1,467819,199,4,0
2024-12,AG-E0010,AG-P210,Mid-market,1,468661,217,2,0
2025-01,AG-E0010,AG-P210,Mid-market,1,469505,219,2,0
2025-02,AG-E0010,AG-P210,Mid-market,1,470350,228,5,0
2025-03,AG-E0010,AG-P210,Mid-market,1,471197,224,2,0
2025-04,AG-E0010,AG-P210,Mid-market,1,472045,205,7,0
2025-05,AG-E0010,AG-P210,Mid-market,1,472895,210,4,0
2025-06,AG-E0010,AG-P210,Mid-market,1,473746,211,4,0
2025-07,AG-E0010,AG-P210,Mid-market,1,488837,224,2,0
2025-08,AG-E0010,AG-P210,Mid-market,1,489717,226,10,0
2025-09,AG-E0010,AG-P210,Mid-market,1,490598,224,2,0
2025-10,AG-E0010,AG-P210,Mid-market,1,491481,222,3,0
2025-11,AG-E0010,AG-P210,Mid-market,1,492366,230,5,0
2025-12,AG-E0010,AG-P210,Mid-market,1,493252,213,1,0
2026-01,AG-E0010,AG-P210,Mid-market,1,494140,216,5,0
2026-02,AG-E0010,AG-P210,Mid-market,1,495029,237,5,0
2026-03,AG-E0010,AG-P210,Mid-market,1,495920,212,6,0
2026-04,AG-E0010,AG-P210,Mid-market,1,496813,215,1,0
2026-05,AG-E0010,AG-P210,Mid-market,1,497707,237,2,0
2026-06,AG-E0010,AG-P210,Mid-market,1,498603,213,3,0
2026-07,AG-E0010,AG-P210,Mid-market,1,514485,220,1,0
2021-10,AG-E0011,AG-P028,Public sector,1,242870,111,1,0
2021-11,AG-E0011,AG-P028,Public sector,1,243307,107,2,0
2021-12,AG-E0011,AG-P028,Public sector,1,243745,107,6,0
2022-01,AG-E0011,AG-P028,Public sector,1,244184,100,1,0
2022-02,AG-E0011,AG-P028,Public sector,1,244624,107,1,0
2022-03,AG-E0011,AG-P028,Public sector,1,245064,101,4,0
2022-04,AG-E0011,AG-P028,Public sector,1,245505,110,5,0
2022-05,AG-E0011,AG-P028,Public sector,1,245947,116,4,0
2022-06,AG-E0011,AG-P028,Public sector,1,246390,113,5,0
2022-07,AG-E0011,AG-P028,Public sector,1,246834,102,5,0
2022-08,AG-E0011,AG-P028,Public sector,1,247278,116,3,0
2022-09,AG-E0011,AG-P028,Public sector,1,247723,109,2,1486
2022-10,AG-E0011,AG-P028,Public sector,1,255614,120,2,0
2022-11,AG-E0011,AG-P028,Public sector,1,256074,109,6,0
2022-12,AG-E0011,AG-P028,Public sector,1,256535,119,2,0
2023-01,AG-E0011,AG-P028,Public sector,1,256997,121,4,0
2023-02,AG-E0011,AG-P028,Public sector,1,257460,106,3,0
2023-03,AG-E0011,AG-P028,Public sector,1,257923,116,2,0
2023-04,AG-E0011,AG-P028,Public sector,1,258387,118,1,0
2023-05,AG-E0011,AG-P028,Public sector,1,258852,119,3,0
2023-06,AG-E0011,AG-P028,Public sector,1,259318,105,2,0
2023-07,AG-E0011,AG-P028,Public sector,1,259785,119,4,0
2023-08,AG-E0011,AG-P028,Public sector,1,260253,113,3,0
2023-09,AG-E0011,AG-P028,Public sector,1,260721,117,5,0
2023-10,AG-E0011,AG-P028,Public sector,1,269026,130,1,0
2023-11,AG-E0011,AG-P028,Public sector,1,269510,115,1,0
2023-12,AG-E0011,AG-P028,Public sector,1,269995,123,2,0
2024-01,AG-E0011,AG-P028,Public sector,1,270481,133,3,0
2024-02,AG-E0011,AG-P028,Public sector,1,270968,117,1,0
2024-03,AG-E0011,AG-P028,Public sector,1,271456,126,0,0
2024-04,AG-E0011,AG-P028,Public sector,1,271945,129,2,0
2024-05,AG-E0011,AG-P028,Public sector,1,272435,119,4,0
2024-06,AG-E0011,AG-P028,Public sector,1,272925,121,4,0
2024-07,AG-E0011,AG-P028,Public sector,1,273416,122,3,0
2024-08,AG-E0011,AG-P028,Public sector,1,273908,123,3,1643
2024-09,AG-E0011,AG-P028,Public sector,1,274401,129,10,0
2024-10,AG-E0011,AG-P028,Public sector,1,283142,127,4,0
2024-11,AG-E0011,AG-P028,Public sector,1,283652,134,2,0
2024-12,AG-E0011,AG-P028,Public sector,1,284163,122,1,0
2025-01,AG-E0011,AG-P028,Public sector,1,284674,135,3,0
2025-02,AG-E0011,AG-P028,Public sector,1,285186,121,1,0
2025-03,AG-E0011,AG-P028,Public sector,1,285699,122,3,0
2025-04,AG-E0011,AG-P028,Public sector,1,286213,124,3,0
2025-05,AG-E0011,AG-P028,Public sector,1,286728,137,0,0
2025-06,AG-E0011,AG-P028,Public sector,1,287244,129,1,0
2025-07,AG-E0011,AG-P028,Public sector,1,287761,133,2,0
2025-08,AG-E0011,AG-P028,Public sector,1,288279,135,6,0
2025-09,AG-E0011,AG-P028,Public sector,1,288798,126,2,0
2025-10,AG-E0011,AG-P028,Public sector,1,297997,147,2,0
2025-11,AG-E0011,AG-P028,Public sector,1,298533,130,0,0
2025-12,AG-E0011,AG-P028,Public sector,1,299070,131,5,0
2026-01,AG-E0011,AG-P028,Public sector,1,299608,149,3,0
2026-02,AG-E0011,AG-P028,Public sector,1,300147,142,4,0
2026-03,AG-E0011,AG-P028,Public sector,1,300687,128,7,0
2026-04,AG-E0011,AG-P028,Public sector,1,301228,132,1,0
2026-05,AG-E0011,AG-P028,Public sector,1,301770,136,1,0
2026-06,AG-E0011,AG-P028,Public sector,1,302313,140,3,0
2026-07,AG-E0011,AG-P028,Public sector,1,302857,135,4,1817
2022-12,AG-E0012,AG-P134,Mid-market,1,411533,179,4,0
2023-01,AG-E0012,AG-P134,Mid-market,1,412285,185,3,0
2023-02,AG-E0012,AG-P134,Mid-market,1,413038,195,5,0
2023-03,AG-E0012,AG-P134,Mid-market,1,413793,175,2,0
2023-04,AG-E0012,AG-P134,Mid-market,1,414549,191,2,0
2023-05,AG-E0012,AG-P134,Mid-market,1,415306,195,1,0
2023-06,AG-E0012,AG-P134,Mid-market,1,416065,191,1,0
2023-07,AG-E0012,AG-P134,Mid-market,1,416825,176,4,0
2023-08,AG-E0012,AG-P134,Mid-market,1,417587,192,9,0
2023-09,AG-E0012,AG-P134,Mid-market,1,418350,185,5,0
2023-10,AG-E0012,AG-P134,Mid-market,1,419114,183,3,0
2023-11,AG-E0012,AG-P134,Mid-market,1,419880,182,2,0
2023-12,AG-E0012,AG-P134,Mid-market,1,433267,198,2,0
2024-01,AG-E0012,AG-P134,Mid-market,1,434059,194,5,0
2024-02,AG-E0012,AG-P134,Mid-market,1,434852,183,1,0
2024-03,AG-E0012,AG-P134,Mid-market,1,435647,195,5,0
2024-04,AG-E0012,AG-P134,Mid-market,1,436443,196,1,0
2024-05,AG-E0012,AG-P134,Mid-market,1,437240,188,3,0
2024-06,AG-E0012,AG-P134,Mid-market,1,438039,191,5,0
2024-07,AG-E0012,AG-P134,Mid-market,1,438839,200,4,2633
2024-08,AG-E0012,AG-P134,Mid-market,1,439641,201,3,0
2024-09,AG-E0012,AG-P134,Mid-market,1,440444,183,5,0
2024-10,AG-E0012,AG-P134,Mid-market,1,441249,208,2,0
2024-11,AG-E0012,AG-P134,Mid-market,1,442055,194,2,0
2024-12,AG-E0012,AG-P134,Mid-market,1,456149,212,5,0
2025-01,AG-E0012,AG-P134,Mid-market,1,456982,207,3,0
2025-02,AG-E0012,AG-P134,Mid-market,1,457817,209,2,0
2025-03,AG-E0012,AG-P134,Mid-market,1,458654,209,3,0
2025-04,AG-E0012,AG-P134,Mid-market,1,459492,221,3,0
2025-05,AG-E0012,AG-P134,Mid-market,1,460332,195,3,0
2025-06,AG-E0012,AG-P134,Mid-market,1,461173,200,3,0
2025-07,AG-E0012,AG-P134,Mid-market,1,462016,216,2,0
2025-08,AG-E0012,AG-P134,Mid-market,1,462860,215,1,0
2025-09,AG-E0012,AG-P134,Mid-market,1,463706,212,2,0
2025-10,AG-E0012,AG-P134,Mid-market,1,464553,217,2,0
2025-11,AG-E0012,AG-P134,Mid-market,1,465402,222,2,0
2025-12,AG-E0012,AG-P134,Mid-market,1,480240,218,0,0
2026-01,AG-E0012,AG-P134,Mid-market,1,481117,212,0,0
2026-02,AG-E0012,AG-P134,Mid-market,1,481996,210,2,0
2026-03,AG-E0012,AG-P134,Mid-market,1,482877,202,3,0
2026-04,AG-E0012,AG-P134,Mid-market,1,483759,223,2,0
2026-05,AG-E0012,AG-P134,Mid-market,1,484643,238,4,0
2026-06,AG-E0012,AG-P134,Mid-market,1,485529,211,6,2913
2026-07,AG-E0012,AG-P134,Mid-market,1,486416,226,0,0
2023-08,AG-E0013,AG-P004,Upper mid-market,1,221716,99,2,0
2023-09,AG-E0013,AG-P004,Upper mid-market,1,222251,105,3,0
2023-10,AG-E0013,AG-P004,Upper mid-market,1,222787,99,1,0
2023-11,AG-E0013,AG-P004,Upper mid-market,1,223324,103,2,0
2023-12,AG-E0013,AG-P004,Upper mid-market,1,223863,100,3,0
2024-01,AG-E0013,AG-P004,Upper mid-market,1,224403,105,3,0
2024-02,AG-E0013,AG-P004,Upper mid-market,1,224944,106,2,0
2024-03,AG-E0013,AG-P004,Upper mid-market,1,225486,110,1,0
2024-04,AG-E0013,AG-P004,Upper mid-market,1,226030,100,2,0
2024-05,AG-E0013,AG-P004,Upper mid-market,1,226575,96,2,0
2024-06,AG-E0013,AG-P004,Upper mid-market,1,227121,100,2,1362
2024-07,AG-E0013,AG-P004,Upper mid-market,1,227669,113,1,0
2024-08,AG-E0013,AG-P004,Upper mid-market,1,235065,108,2,0
2024-09,AG-E0013,AG-P004,Upper mid-market,1,235632,107,3,0
2024-10,AG-E0013,AG-P004,Upper mid-market,1,236200,110,2,0
2024-11,AG-E0013,AG-P004,Upper mid-market,1,236770,108,3,0
2024-12,AG-E0013,AG-P004,Upper mid-market,1,237341,104,1,0
2025-01,AG-E0013,AG-P004,Upper mid-market,1,237913,107,3,0
2025-02,AG-E0013,AG-P004,Upper mid-market,1,238487,101,3,0
2025-03,AG-E0013,AG-P004,Upper mid-market,1,239062,105,4,0
2025-04,AG-E0013,AG-P004,Upper mid-market,1,239638,108,3,0
2025-05,AG-E0013,AG-P004,Upper mid-market,1,240216,107,3,0
2025-06,AG-E0013,AG-P004,Upper mid-market,1,240795,105,2,0
2025-07,AG-E0013,AG-P004,Upper mid-market,1,241376,112,2,0
2025-08,AG-E0013,AG-P004,Upper mid-market,1,249217,109,2,0
2025-09,AG-E0013,AG-P004,Upper mid-market,1,249818,113,0,0
2025-10,AG-E0013,AG-P004,Upper mid-market,1,250420,113,3,0
2025-11,AG-E0013,AG-P004,Upper mid-market,1,251024,113,0,0
2025-12,AG-E0013,AG-P004,Upper mid-market,1,251629,118,1,0
2026-01,AG-E0013,AG-P004,Upper mid-market,1,252236,119,2,0
2026-02,AG-E0013,AG-P004,Upper mid-market,1,252844,112,3,0
2026-03,AG-E0013,AG-P004,Upper mid-market,1,253454,116,2,0
2026-04,AG-E0013,AG-P004,Upper mid-market,1,254065,113,3,0
2026-05,AG-E0013,AG-P004,Upper mid-market,1,254678,113,2,1528
2026-06,AG-E0013,AG-P004,Upper mid-market,1,255292,121,1,0
2026-07,AG-E0013,AG-P004,Upper mid-market,1,255908,113,0,0
2022-06,AG-E0014,AG-P184,Mid-market,1,273642,123,3,1641
2022-07,AG-E0014,AG-P184,Mid-market,1,274209,126,2,0
2022-08,AG-E0014,AG-P184,Mid-market,1,274777,132,0,0
2022-09,AG-E0014,AG-P184,Mid-market,1,275346,123,2,0
2022-10,AG-E0014,AG-P184,Mid-market,1,275916,125,0,0
2022-11,AG-E0014,AG-P184,Mid-market,1,276487,124,4,0
2022-12,AG-E0014,AG-P184,Mid-market,1,277060,118,3,0
2023-01,AG-E0014,AG-P184,Mid-market,1,277634,121,5,0
2023-02,AG-E0014,AG-P184,Mid-market,1,278209,131,3,0
2023-03,AG-E0014,AG-P184,Mid-market,1,278785,130,1,0
2023-04,AG-E0014,AG-P184,Mid-market,1,279362,128,1,0
2023-05,AG-E0014,AG-P184,Mid-market,1,279941,130,1,0
2023-06,AG-E0014,AG-P184,Mid-market,1,288936,128,2,0
2023-07,AG-E0014,AG-P184,Mid-market,1,289534,136,2,0
2023-08,AG-E0014,AG-P184,Mid-market,1,290134,125,8,0
2023-09,AG-E0014,AG-P184,Mid-market,1,290735,131,3,0
2023-10,AG-E0014,AG-P184,Mid-market,1,291337,132,3,0
2023-11,AG-E0014,AG-P184,Mid-market,1,291940,142,2,0
2023-12,AG-E0014,AG-P184,Mid-market,1,292545,133,4,0
2024-01,AG-E0014,AG-P184,Mid-market,1,293151,130,0,0
2024-02,AG-E0014,AG-P184,Mid-market,1,293758,138,1,0
2024-03,AG-E0014,AG-P184,Mid-market,1,294366,136,3,0
2024-04,AG-E0014,AG-P184,Mid-market,1,294976,143,1,0
2024-05,AG-E0014,AG-P184,Mid-market,1,295587,141,1,1773
2024-06,AG-E0014,AG-P184,Mid-market,1,305085,137,2,0
2024-07,AG-E0014,AG-P184,Mid-market,1,305717,137,0,0
2024-08,AG-E0014,AG-P184,Mid-market,1,306350,143,2,0
2024-09,AG-E0014,AG-P184,Mid-market,1,306984,144,1,0
2024-10,AG-E0014,AG-P184,Mid-market,1,307620,141,4,0
2024-11,AG-E0014,AG-P184,Mid-market,1,308257,140,4,0
2024-12,AG-E0014,AG-P184,Mid-market,1,308895,142,3,0
2025-01,AG-E0014,AG-P184,Mid-market,1,309535,137,2,0
2025-02,AG-E0014,AG-P184,Mid-market,1,310176,136,5,0
2025-03,AG-E0014,AG-P184,Mid-market,1,310818,146,3,0
2025-04,AG-E0014,AG-P184,Mid-market,1,311462,138,3,0
2025-05,AG-E0014,AG-P184,Mid-market,1,312107,150,1,0
2025-06,AG-E0014,AG-P184,Mid-market,1,322136,145,5,0
2025-07,AG-E0014,AG-P184,Mid-market,1,322803,155,2,0
2025-08,AG-E0014,AG-P184,Mid-market,1,323472,151,2,0
2025-09,AG-E0014,AG-P184,Mid-market,1,324142,156,1,0
2025-10,AG-E0014,AG-P184,Mid-market,1,324813,145,2,0
2025-11,AG-E0014,AG-P184,Mid-market,1,325486,149,3,0
2025-12,AG-E0014,AG-P184,Mid-market,1,326160,143,2,0
2026-01,AG-E0014,AG-P184,Mid-market,1,326836,151,2,0
2026-02,AG-E0014,AG-P184,Mid-market,1,327513,161,3,0
2026-03,AG-E0014,AG-P184,Mid-market,1,328191,165,4,0
2026-04,AG-E0014,AG-P184,Mid-market,1,328871,144,2,1973
2026-05,AG-E0014,AG-P184,Mid-market,1,329552,159,3,0
2026-06,AG-E0014,AG-P184,Mid-market,1,340142,156,3,0
2026-07,AG-E0014,AG-P184,Mid-market,1,340846,156,2,0
2021-10,AG-E0015,AG-P094,Mid-market,1,183533,78,5,0
2021-11,AG-E0015,AG-P094,Mid-market,1,183873,85,1,0
2021-12,AG-E0015,AG-P094,Mid-market,1,184213,86,2,0
2022-01,AG-E0015,AG-P094,Mid-market,1,184554,78,3,0
2022-02,AG-E0015,AG-P094,Mid-market,1,184896,85,3,0
2022-03,AG-E0015,AG-P094,Mid-market,1,185238,79,2,0
2022-04,AG-E0015,AG-P094,Mid-market,1,185581,85,4,0
2022-05,AG-E0015,AG-P094,Mid-market,1,185925,85,3,1115
2022-06,AG-E0015,AG-P094,Mid-market,1,186269,78,1,0
2022-07,AG-E0015,AG-P094,Mid-market,1,186614,84,2,0
2022-08,AG-E0015,AG-P094,Mid-market,1,186960,82,1,0
2022-09,AG-E0015,AG-P094,Mid-market,1,187306,89,0,0
2022-10,AG-E0015,AG-P094,Mid-market,1,193282,89,0,0
2022-11,AG-E0015,AG-P094,Mid-market,1,193640,86,4,0
2022-12,AG-E0015,AG-P094,Mid-market,1,193999,90,2,0
2023-01,AG-E0015,AG-P094,Mid-market,1,194358,90,1,0
2023-02,AG-E0015,AG-P094,Mid-market,1,194718,89,4,0
2023-03,AG-E0015,AG-P094,Mid-market,1,195079,90,3,0
2023-04,AG-E0015,AG-P094,Mid-market,1,195440,84,2,0
2023-05,AG-E0015,AG-P094,Mid-market,1,195802,87,2,0
2023-06,AG-E0015,AG-P094,Mid-market,1,196165,91,1,0
2023-07,AG-E0015,AG-P094,Mid-market,1,196528,91,1,0
2023-08,AG-E0015,AG-P094,Mid-market,1,196892,95,3,0
2023-09,AG-E0015,AG-P094,Mid-market,1,197257,94,5,0
2023-10,AG-E0015,AG-P094,Mid-market,1,203551,94,3,0
2023-11,AG-E0015,AG-P094,Mid-market,1,203928,93,5,0
2023-12,AG-E0015,AG-P094,Mid-market,1,204306,93,3,0
2024-01,AG-E0015,AG-P094,Mid-market,1,204684,95,0,0
2024-02,AG-E0015,AG-P094,Mid-market,1,205063,91,2,0
2024-03,AG-E0015,AG-P094,Mid-market,1,205443,92,7,0
2024-04,AG-E0015,AG-P094,Mid-market,1,205823,91,5,1234
2024-05,AG-E0015,AG-P094,Mid-market,1,206204,90,1,0
2024-06,AG-E0015,AG-P094,Mid-market,1,206586,89,0,0
2024-07,AG-E0015,AG-P094,Mid-market,1,206969,94,0,0
2024-08,AG-E0015,AG-P094,Mid-market,1,207352,94,2,0
2024-09,AG-E0015,AG-P094,Mid-market,1,207736,93,8,0
2024-10,AG-E0015,AG-P094,Mid-market,1,214364,99,1,0
2024-11,AG-E0015,AG-P094,Mid-market,1,214761,105,0,0
2024-12,AG-E0015,AG-P094,Mid-market,1,215159,105,2,0
2025-01,AG-E0015,AG-P094,Mid-market,1,215557,97,0,0
2025-02,AG-E0015,AG-P094,Mid-market,1,215956,100,4,0
2025-03,AG-E0015,AG-P094,Mid-market,1,216356,103,5,0
2025-04,AG-E0015,AG-P094,Mid-market,1,216757,101,6,0
2025-05,AG-E0015,AG-P094,Mid-market,1,217158,95,3,0
2025-06,AG-E0015,AG-P094,Mid-market,1,217560,97,3,0
2025-07,AG-E0015,AG-P094,Mid-market,1,217963,103,4,0
2025-08,AG-E0015,AG-P094,Mid-market,1,218367,87,3,0
2025-09,AG-E0015,AG-P094,Mid-market,1,218771,98,5,0
2025-10,AG-E0015,AG-P094,Mid-market,1,225751,100,2,0
2025-11,AG-E0015,AG-P094,Mid-market,1,226169,100,3,0
2025-12,AG-E0015,AG-P094,Mid-market,1,226588,107,0,0
2026-01,AG-E0015,AG-P094,Mid-market,1,227008,102,1,0
2026-02,AG-E0015,AG-P094,Mid-market,1,227428,101,3,0
2026-03,AG-E0015,AG-P094,Mid-market,1,227849,100,0,1367
2026-04,AG-E0015,AG-P094,Mid-market,1,228271,104,5,0
2026-05,AG-E0015,AG-P094,Mid-market,1,228694,97,1,0
2026-06,AG-E0015,AG-P094,Mid-market,1,229117,103,2,0
2026-07,AG-E0015,AG-P094,Mid-market,1,229541,108,2,0
2023-07,AG-E0016,AG-P169,Mid-market,1,659257,311,2,0
2023-08,AG-E0016,AG-P169,Mid-market,1,660444,301,0,0
2023-09,AG-E0016,AG-P169,Mid-market,1,661633,307,3,0
2023-10,AG-E0016,AG-P169,Mid-market,1,662824,315,5,0
2023-11,AG-E0016,AG-P169,Mid-market,1,664017,286,3,0
2023-12,AG-E0016,AG-P169,Mid-market,1,665212,311,7,0
2024-01,AG-E0016,AG-P169,Mid-market,1,666409,291,3,0
2024-02,AG-E0016,AG-P169,Mid-market,1,667609,305,5,0
2024-03,AG-E0016,AG-P169,Mid-market,1,668811,307,0,4012
2024-04,AG-E0016,AG-P169,Mid-market,1,670015,286,1,0
2024-05,AG-E0016,AG-P169,Mid-market,1,671221,304,6,0
2024-06,AG-E0016,AG-P169,Mid-market,1,672429,318,2,0
2024-07,AG-E0016,AG-P169,Mid-market,1,693849,314,1,0
2024-08,AG-E0016,AG-P169,Mid-market,1,695098,322,5,0
2024-09,AG-E0016,AG-P169,Mid-market,1,696349,344,9,0
2024-10,AG-E0016,AG-P169,Mid-market,1,697602,326,6,0
2024-11,AG-E0016,AG-P169,Mid-market,1,698858,328,3,0
2024-12,AG-E0016,AG-P169,Mid-market,1,700116,327,4,0
2025-01,AG-E0016,AG-P169,Mid-market,1,701376,332,4,0
2025-02,AG-E0016,AG-P169,Mid-market,1,702638,311,6,0
2025-03,AG-E0016,AG-P169,Mid-market,1,703903,330,6,0
2025-04,AG-E0016,AG-P169,Mid-market,1,705170,319,3,0
2025-05,AG-E0016,AG-P169,Mid-market,1,706439,315,2,0
2025-06,AG-E0016,AG-P169,Mid-market,1,707711,308,4,0
2025-07,AG-E0016,AG-P169,Mid-market,1,730254,343,1,0
2025-08,AG-E0016,AG-P169,Mid-market,1,731568,310,3,0
2025-09,AG-E0016,AG-P169,Mid-market,1,732885,320,3,0
2025-10,AG-E0016,AG-P169,Mid-market,1,734204,358,5,0
2025-11,AG-E0016,AG-P169,Mid-market,1,735526,332,1,0
2025-12,AG-E0016,AG-P169,Mid-market,1,736850,367,5,0
2026-01,AG-E0016,AG-P169,Mid-market,1,738176,346,2,0
2026-02,AG-E0016,AG-P169,Mid-market,1,739505,353,4,4437
2026-03,AG-E0016,AG-P169,Mid-market,1,740836,318,0,0
2026-04,AG-E0016,AG-P169,Mid-market,1,742170,341,0,0
2026-05,AG-E0016,AG-P169,Mid-market,1,743506,359,4,0
2026-06,AG-E0016,AG-P169,Mid-market,1,744844,343,6,0
2026-07,AG-E0016,AG-P169,Mid-market,1,768570,332,1,0
2022-03,AG-E0017,AG-P004,Upper mid-market,1,619598,261,4,3717
2022-04,AG-E0017,AG-P004,Upper mid-market,1,620713,296,3,0
2022-05,AG-E0017,AG-P004,Upper mid-market,1,621830,297,3,0
2022-06,AG-E0017,AG-P004,Upper mid-market,1,622949,309,2,0
2022-07,AG-E0017,AG-P004,Upper mid-market,1,624070,285,3,0
2022-08,AG-E0017,AG-P004,Upper mid-market,1,625193,277,8,0
2022-09,AG-E0017,AG-P004,Upper mid-market,1,626318,283,3,0
2022-10,AG-E0017,AG-P004,Upper mid-market,1,627445,290,2,0
2022-11,AG-E0017,AG-P004,Upper mid-market,1,628574,264,5,0
2022-12,AG-E0017,AG-P004,Upper mid-market,1,629705,292,7,0
2023-01,AG-E0017,AG-P004,Upper mid-market,1,630838,283,6,0
2023-02,AG-E0017,AG-P004,Upper mid-market,1,631974,262,0,0
2023-03,AG-E0017,AG-P004,Upper mid-market,1,652105,288,2,0
2023-04,AG-E0017,AG-P004,Upper mid-market,1,653279,301,2,0
2023-05,AG-E0017,AG-P004,Upper mid-market,1,654455,289,4,0
2023-06,AG-E0017,AG-P004,Upper mid-market,1,655633,301,5,0
2023-07,AG-E0017,AG-P004,Upper mid-market,1,656813,291,2,0
2023-08,AG-E0017,AG-P004,Upper mid-market,1,657995,299,1,0
2023-09,AG-E0017,AG-P004,Upper mid-market,1,659179,296,0,0
2023-10,AG-E0017,AG-P004,Upper mid-market,1,660366,315,3,0
2023-11,AG-E0017,AG-P004,Upper mid-market,1,661555,315,3,0
2023-12,AG-E0017,AG-P004,Upper mid-market,1,662746,288,3,0
2024-01,AG-E0017,AG-P004,Upper mid-market,1,663939,295,1,0
2024-02,AG-E0017,AG-P004,Upper mid-market,1,665134,285,2,3990
2024-03,AG-E0017,AG-P004,Upper mid-market,1,686321,310,3,0
2024-04,AG-E0017,AG-P004,Upper mid-market,1,687556,331,1,0
2024-05,AG-E0017,AG-P004,Upper mid-market,1,688794,292,2,0
2024-06,AG-E0017,AG-P004,Upper mid-market,1,690034,313,1,0
2024-07,AG-E0017,AG-P004,Upper mid-market,1,691276,317,6,0
2024-08,AG-E0017,AG-P004,Upper mid-market,1,692520,299,2,0
2024-09,AG-E0017,AG-P004,Upper mid-market,1,693767,325,1,0
2024-10,AG-E0017,AG-P004,Upper mid-market,1,695016,322,1,0
2024-11,AG-E0017,AG-P004,Upper mid-market,1,696267,306,2,0
2024-12,AG-E0017,AG-P004,Upper mid-market,1,697520,313,4,0
2025-01,AG-E0017,AG-P004,Upper mid-market,1,698776,319,3,0
2025-02,AG-E0017,AG-P004,Upper mid-market,1,700034,335,2,0
2025-03,AG-E0017,AG-P004,Upper mid-market,1,722333,346,1,0
2025-04,AG-E0017,AG-P004,Upper mid-market,1,723633,336,6,0
2025-05,AG-E0017,AG-P004,Upper mid-market,1,724936,311,0,0
2025-06,AG-E0017,AG-P004,Upper mid-market,1,726241,338,0,0
2025-07,AG-E0017,AG-P004,Upper mid-market,1,727548,332,2,0
2025-08,AG-E0017,AG-P004,Upper mid-market,1,728858,296,2,0
2025-09,AG-E0017,AG-P004,Upper mid-market,1,730170,316,1,0
2025-10,AG-E0017,AG-P004,Upper mid-market,1,731484,343,4,0
2025-11,AG-E0017,AG-P004,Upper mid-market,1,732801,344,4,0
2025-12,AG-E0017,AG-P004,Upper mid-market,1,734120,331,2,0
2026-01,AG-E0017,AG-P004,Upper mid-market,1,735441,344,1,4412
